,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
18,1.0,0.0,3.0,2.0,-1.0,1.0,-2.0,0.0,0.0,6.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,1.0,4.0,-2.0,-1.0,0.0,-3.0,1.0,-1.0,0.0,-2.0,0.0,0.0,1.0,4.0,0.0,0.0,-1.0,0.0,2.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,5.0,0.0,1.0,2.0
19,1.0,1.0,1.0,3.0,-1.0,-2.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,-1.0,2.0,2.0,-2.0,0.0,0.0,2.0,3.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,-3.0,-3.0,0.0,1.0,1.0,-2.0,0.0,0.0,1.0,1.0,-1.0,0.0,3.0,1.0,0.0,-1.0,1.0,0.0,-2.0,1.0
20,0.0,-3.0,-3.0,3.0,0.0,0.0,1.0,-1.0,-1.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,-1.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,4.0,0.0,-1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,-1.0,2.0,0.0,0.0,2.0
21,0.0,3.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,6.0,0.0,-1.0,1.0,0.0,-1.0,0.0,2.0,-4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0
22,0.0,4.0,0.0,-2.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,-1.0,4.0,0.0,4.0,3.0,0.0,1.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,-1.0,1.0,2.0,1.0,-1.0,0.0,0.0,1.0,0.0,-2.0,0.0,0.0,-2.0,1.0,0.0,0.0,-1.0,1.0,-2.0,-1.0,1.0,0.0,0.0
23,0.0,-2.0,0.0,1.0,0.0,0.0,0.0,2.0,-1.0,6.0,0.0,0.0,2.0,0.0,1.0,1.0,5.0,-1.0,5.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,-1.0,2.0,1.0,0.0,0.0,-1.0,0.0,2.0,4.0,0.0,0.0,-1.0,0.0,1.0,1.0,1.0,2.0,0.0,-1.0,0.0,5.0,0.0,0.0,1.0
24,0.0,2.0,0.0,1.0,0.0,-1.0,0.0,-2.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,2.0,-1.0,1.0,4.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,2.0,-1.0,2.0,-1.0,1.0,1.0,0.0,-1.0,0.0,-1.0,1.0,4.0,1.0,-2.0,0.0,1.0,1.0,0.0,0.0,-1.0
25,0.0,-2.0,0.0,6.0,-2.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,3.0,-1.0,0.0,-1.0,0.0,1.0,4.0,-1.0,1.0,-1.0,-4.0,1.0,0.0,1.0,-3.0,0.0,1.0,-1.0,4.0,2.0,2.0,-1.0,1.0,0.0,-2.0,1.0,-1.0,-1.0,-5.0,0.0,7.0,0.0,0.0,5.0
26,1.0,0.0,1.0,-1.0,0.0,1.0,1.0,0.0,4.0,5.0,0.0,0.0,6.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,-2.0,-1.0,-1.0,0.0,0.0,0.0,1.0,2.0,0.0,-2.0,-1.0,2.0,0.0,0.0,2.0,-1.0,-2.0,1.0,2.0,0.0,0.0,-1.0,1.0,0.0,1.0,-1.0,0.0
27,0.0,0.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,-6.0,0.0,1.0,2.0,3.0,-2.0,0.0,8.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,-1.0,-2.0,1.0,-1.0,-1.0,-4.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,6.0
28,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,7.0,1.0,0.0,-1.0,1.0,-1.0,1.0,6.0,1.0,5.0,4.0,1.0,0.0,6.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,-1.0,0.0,4.0,1.0,0.0,-3.0,-1.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0,-2.0
29,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,4.0,5.0,0.0,-1.0,2.0,1.0,0.0,-2.0,4.0,-1.0,3.0,2.0,1.0,2.0,7.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,2.0,0.0,2.0,2.0,6.0,0.0,0.0,0.0
30,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,-1.0,0.0,-1.0,1.0,0.0,5.0,0.0,2.0,1.0,-4.0,2.0,1.0,0.0,2.0,7.0,-1.0,0.0,-1.0,0.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,5.0,-1.0,0.0,-2.0,2.0,0.0,1.0,0.0,0.0,0.0,7.0,2.0,2.0,-1.0,-1.0,1.0
31,-1.0,1.0,-2.0,-1.0,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,1.0,0.0,1.0,3.0,-1.0,0.0,-1.0,-1.0,2.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,1.0,0.0
32,0.0,0.0,-2.0,0.0,-1.0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,-4.0,1.0,2.0,4.0,1.0,-1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,-1.0,2.0,0.0,0.0,-1.0,-1.0,1.0,1.0,0.0,0.0
33,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,6.0,0.0,0.0,0.0,2.0,1.0,-3.0,0.0,0.0,4.0,2.0,-1.0,0.0,2.0,-1.0,0.0,0.0,-1.0,1.0,1.0,2.0,1.0,0.0,2.0,-1.0,2.0,-1.0,0.0,-3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,-2.0,-1.0
34,0.0,1.0,1.0,1.0,0.0,-2.0,1.0,0.0,-1.0,4.0,-2.0,0.0,1.0,5.0,0.0,-2.0,3.0,2.0,9.0,1.0,0.0,2.0,6.0,5.0,0.0,0.0,-1.0,1.0,-1.0,4.0,3.0,0.0,0.0,1.0,3.0,-1.0,1.0,-3.0,0.0,-1.0,0.0,0.0,-2.0,-1.0,1.0,1.0,0.0,2.0,1.0,0.0
35,0.0,-2.0,0.0,2.0,-1.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,-1.0,-1.0,-2.0,-2.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,4.0,3.0,-2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,-2.0,0.0,0.0,-2.0,1.0,0.0,0.0,-1.0,0.0,3.0,-2.0,-1.0,3.0
36,1.0,4.0,-5.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,-2.0,0.0,1.0,1.0,3.0,3.0,3.0,8.0,3.0,-3.0,1.0,0.0,0.0,2.0,-1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,5.0,0.0,0.0,2.0
37,2.0,5.0,0.0,1.0,0.0,0.0,4.0,3.0,1.0,5.0,-1.0,-2.0,0.0,7.0,0.0,3.0,0.0,3.0,2.0,4.0,0.0,-1.0,6.0,-1.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,3.0,0.0,0.0,1.0,-1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-3.0
38,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,1.0,0.0
39,0.0,3.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,8.0,0.0,0.0,0.0,4.0,0.0,-1.0,2.0,1.0,8.0,4.0,3.0,3.0,9.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,3.0,3.0,1.0,2.0,2.0,0.0,0.0,2.0,-1.0,-3.0,0.0,2.0,0.0,0.0,2.0,3.0,3.0,1.0,0.0,0.0
40,-1.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.0,-1.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,2.0,4.0,4.0,1.0,3.0,5.0,3.0,0.0,-1.0,1.0,0.0,1.0,7.0,3.0,1.0,0.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,6.0,1.0,0.0,-1.0
41,0.0,1.0,1.0,3.0,0.0,-2.0,-1.0,-1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,-1.0,0.0,2.0,1.0,4.0,11.0,0.0,1.0,-2.0,0.0,0.0,-1.0,5.0,2.0,6.0,2.0,1.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,-2.0,-1.0,1.0
42,2.0,1.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,2.0,-1.0,0.0,6.0,3.0,1.0,-1.0,1.0,-1.0,7.0,0.0,4.0,6.0,4.0,2.0,2.0,1.0,-2.0,-2.0,0.0,1.0,4.0,2.0,1.0,0.0,6.0,0.0,0.0,-1.0,-1.0,1.0,0.0,1.0,0.0,0.0,2.0,-1.0,2.0,-1.0,-4.0,0.0
43,0.0,1.0,2.0,1.0,0.0,1.0,4.0,6.0,4.0,7.0,2.0,0.0,4.0,2.0,0.0,1.0,3.0,5.0,3.0,0.0,-2.0,2.0,5.0,1.0,-1.0,1.0,-1.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,-1.0,2.0,-1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
44,3.0,0.0,-1.0,1.0,-1.0,0.0,0.0,1.0,2.0,5.0,0.0,1.0,0.0,4.0,1.0,0.0,-1.0,2.0,6.0,3.0,9.0,3.0,3.0,1.0,1.0,-1.0,1.0,3.0,0.0,1.0,6.0,2.0,1.0,-1.0,5.0,0.0,0.0,4.0,0.0,-2.0,0.0,1.0,1.0,0.0,-2.0,-1.0,1.0,0.0,0.0,-2.0
45,0.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,9.0,0.0,0.0,1.0,6.0,0.0,0.0,4.0,1.0,2.0,2.0,7.0,2.0,1.0,0.0,3.0,1.0,0.0,2.0,0.0,-1.0,0.0,4.0,6.0,1.0,5.0,0.0,0.0,-2.0,1.0,2.0,0.0,0.0,0.0,-1.0,0.0,0.0,2.0,-2.0,0.0,-1.0
46,0.0,2.0,2.0,1.0,0.0,1.0,3.0,2.0,3.0,8.0,-1.0,1.0,-1.0,1.0,-2.0,0.0,9.0,1.0,2.0,2.0,4.0,4.0,9.0,2.0,3.0,1.0,0.0,0.0,-1.0,-3.0,5.0,2.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,-1.0
47,0.0,1.0,0.0,3.0,0.0,0.0,3.0,1.0,-2.0,2.0,0.0,0.0,3.0,1.0,2.0,-1.0,1.0,1.0,6.0,2.0,1.0,4.0,2.0,2.0,0.0,1.0,-3.0,1.0,-1.0,0.0,7.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0
48,0.0,1.0,0.0,1.0,2.0,0.0,1.0,6.0,0.0,4.0,1.0,0.0,1.0,2.0,-2.0,-2.0,7.0,-1.0,2.0,0.0,4.0,0.0,2.0,-1.0,-2.0,1.0,1.0,2.0,0.0,1.0,1.0,-1.0,2.0,0.0,4.0,-2.0,0.0,0.0,0.0,-4.0,1.0,0.0,0.0,0.0,-1.0,1.0,7.0,1.0,0.0,-2.0
49,1.0,2.0,1.0,0.0,-1.0,0.0,-1.0,1.0,-1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,-2.0,1.0,1.0,0.0,5.0,0.0,5.0,2.0,0.0,8.0,0.0,-1.0,4.0,1.0,1.0,-3.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,5.0,-1.0,0.0,1.0
50,1.0,0.0,1.0,0.0,-1.0,0.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,-1.0,1.0,0.0,1.0,2.0,1.0,-2.0,1.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,7.0,0.0,2.0,-1.0,1.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0
51,1.0,2.0,-1.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,3.0,4.0,-1.0,0.0,0.0,-1.0,0.0,2.0,3.0,5.0,0.0,-3.0,3.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,1.0,2.0,2.0,-1.0,0.0,3.0
52,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,2.0,1.0,0.0,2.0,2.0,0.0,10.0,-1.0,2.0,1.0,0.0,5.0,2.0,-2.0,1.0,-1.0,-1.0,2.0,1.0,0.0,-1.0,3.0,-1.0,-2.0,3.0,-2.0,-1.0,3.0,-1.0,2.0,1.0,1.0,1.0,-1.0,0.0,0.0,3.0,0.0,1.0,2.0
53,1.0,2.0,0.0,4.0,1.0,1.0,-1.0,3.0,2.0,9.0,0.0,1.0,2.0,1.0,0.0,1.0,9.0,-1.0,4.0,0.0,5.0,3.0,0.0,1.0,3.0,1.0,0.0,2.0,0.0,1.0,4.0,0.0,-2.0,-1.0,6.0,-1.0,-2.0,1.0,-1.0,1.0,1.0,1.0,0.0,1.0,-1.0,0.0,7.0,-1.0,0.0,2.0
54,0.0,6.0,0.0,3.0,0.0,-1.0,1.0,3.0,0.0,7.0,2.0,1.0,3.0,0.0,1.0,0.0,5.0,4.0,0.0,-2.0,2.0,3.0,3.0,5.0,-1.0,-1.0,0.0,0.0,0.0,2.0,1.0,-2.0,2.0,1.0,1.0,1.0,-2.0,2.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,0.0,0.0,2.0
55,1.0,3.0,1.0,2.0,-1.0,-2.0,2.0,5.0,4.0,0.0,0.0,2.0,2.0,1.0,1.0,-1.0,10.0,2.0,1.0,2.0,4.0,0.0,0.0,6.0,5.0,2.0,1.0,0.0,0.0,1.0,5.0,0.0,1.0,-1.0,8.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,2.0,0.0,3.0,-1.0,0.0,-1.0
56,-1.0,1.0,0.0,1.0,2.0,2.0,4.0,0.0,1.0,1.0,0.0,1.0,5.0,2.0,0.0,0.0,3.0,0.0,7.0,3.0,0.0,4.0,5.0,-1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,-2.0,8.0,1.0,-2.0,0.0,0.0,3.0,1.0,3.0,2.0,0.0,1.0,1.0,8.0,0.0,0.0,2.0
57,2.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,6.0,0.0,1.0,1.0,0.0,0.0,1.0,7.0,1.0,4.0,5.0,0.0,4.0,7.0,2.0,0.0,1.0,-1.0,0.0,1.0,0.0,6.0,-1.0,1.0,-1.0,8.0,1.0,-2.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,3.0,-1.0,4.0,1.0,-1.0,0.0
58,0.0,0.0,0.0,4.0,0.0,0.0,3.0,4.0,4.0,11.0,0.0,2.0,2.0,-1.0,1.0,-1.0,7.0,2.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,4.0,8.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,-1.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,-3.0
59,-2.0,8.0,0.0,1.0,0.0,-1.0,0.0,2.0,0.0,6.0,0.0,1.0,1.0,2.0,0.0,0.0,7.0,1.0,9.0,0.0,1.0,3.0,0.0,0.0,3.0,3.0,0.0,3.0,1.0,-1.0,3.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,11.0,-3.0,0.0,1.0
60,1.0,1.0,0.0,3.0,0.0,0.0,-1.0,9.0,2.0,2.0,1.0,0.0,3.0,1.0,-1.0,0.0,5.0,1.0,1.0,2.0,1.0,0.0,12.0,1.0,4.0,1.0,0.0,3.0,0.0,3.0,2.0,3.0,3.0,-1.0,2.0,1.0,1.0,-2.0,0.0,3.0,0.0,0.0,6.0,0.0,2.0,2.0,6.0,-3.0,-1.0,0.0
61,0.0,4.0,-1.0,1.0,1.0,0.0,3.0,6.0,6.0,10.0,-1.0,4.0,5.0,5.0,1.0,0.0,2.0,1.0,2.0,4.0,3.0,6.0,2.0,1.0,3.0,4.0,0.0,7.0,2.0,3.0,1.0,3.0,2.0,0.0,7.0,0.0,2.0,1.0,0.0,1.0,1.0,-1.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0
62,0.0,2.0,-2.0,0.0,1.0,0.0,2.0,3.0,1.0,16.0,0.0,1.0,8.0,7.0,0.0,-1.0,6.0,2.0,4.0,3.0,1.0,4.0,12.0,0.0,1.0,1.0,0.0,2.0,1.0,6.0,0.0,3.0,11.0,-1.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
63,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,14.0,1.0,3.0,5.0,2.0,0.0,-2.0,10.0,2.0,0.0,2.0,3.0,3.0,5.0,-1.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,2.0,5.0,2.0,5.0,0.0,-1.0,0.0,1.0,4.0,0.0,0.0,1.0,-1.0,-1.0,0.0,8.0,-1.0,-1.0,4.0
64,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,1.0,3.0,0.0,1.0,6.0,-1.0,-1.0,2.0,5.0,7.0,4.0,4.0,2.0,9.0,1.0,4.0,7.0,4.0,0.0,1.0,-1.0,4.0,5.0,3.0,3.0,0.0,5.0,-1.0,0.0,0.0,2.0,-1.0,0.0,3.0,1.0,0.0,0.0,1.0,7.0,0.0,1.0,-1.0
